image_path,split,label,timestamp,source
data/processed/train/ropa/2025_2025_ropa denim guatemala 2025_1756099678_f18059e1_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa desfile guatemala_1756095083_7d0cc5fe_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_leather clothing guatemala_1756093225_3b60a628_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756097458_09a7d26d_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_fabricante ropa guatemala_1756102746_203b9c95_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_fabricante ropa guatemala_1756102812_0864bc3b_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_tienda ropa guatemala_1756096750_407f8ada_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa talla mediana guatemala_1756093519_a5f7c5e5_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa carnaval guatemala_1756092520_251845a1_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_printed clothing guatemala_1756096724_46da530e_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa hecha a mano guatemala 2025_1756101415_1d91390a_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_party clothing guatemala_1756092285_e2f980fa_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa sostenible guatemala 2025_1756102038_b94bf13d_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_party clothing guatemala_1756092439_cdfa6b8f_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa vintage guatemala_1756092723_22ffd240_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_diseñador ropa guatemala_1756097154_0e4a7470_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_guatemala clothing mall_1756097053_4e7e0c59_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa quetzaltenango 2025_1756101342_3e005d60_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa hecha a mano guatemala_1756094730_83b4733d_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_engineer clothing guatemala_1756095651_a81bdf7d_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_guatemala clothing mall_1756097106_cc5cec18_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_suministrador ropa guatemala_1756103511_f78e2686_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa show guatemala 2025_1756101909_0b5ee518_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_national clothing guatemala_1756094464_a867c37e_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/runway_runway_ropa deportiva casual guatemala 2025_1756145606_ebfe6d12_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_guantes guatemala_1756096502_850f8f43_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_suministrador ropa guatemala_1756103581_dcc29c79_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa barata guatemala 2025_1756101102_9b0b37a8_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_imported clothing guatemala_1756093650_54a09c15_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa talla xl guatemala 2025_1756101131_6bbb9d4c_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa rural guatemala 2025_1756102381_f8d3254e_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa rayada guatemala_1756096590_9beb72fb_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_coats guatemala_1756091370_a23a6258_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_tienda ropa guatemala_1756096944_b5d8ef17_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa show guatemala_1756095309_6bb0dc89_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa cuero guatemala_1756093038_0ec3a100_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_proveedor ropa guatemala_1756103543_89ab9ff1_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_comerciante ropa guatemala_1756103387_2734b7eb_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_comerciante ropa guatemala_1756103266_d9683e9c_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_comerciante ropa guatemala_1756103314_bbfb03d5_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756097370_ef592c3d_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa bohemia guatemala 2025_1756099356_e8aa6d4b_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa economica guatemala 2025_1756101191_da9e16e8_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/runway_runway_ropa deportiva casual guatemala 2025_1756145815_bff39ecf_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756097386_9b4f25ce_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_proveedor ropa guatemala_1756103479_e34ddb6b_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_imported clothing guatemala_1756094177_271b8499_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/runway_runway_ropa calle guatemala 2025_1756145581_da9e16e8_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa show guatemala_1756095089_95ccb150_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_cultural clothing guatemala_1756092227_9c936394_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa sostenible guatemala 2025_1756102129_3536e478_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_casual clothing guatemala_1756091917_52dcf7b7_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa neón guatemala 2025_1756100492_bc059d55_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa deportiva guatemala_1756092100_4e950c1f_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa show guatemala_1756095186_cd38bdb4_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_maya dress guatemala_1756092507_cb66cfd9_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_importador ropa guatemala_1756103210_aee30f28_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa quetzaltenango 2025_1756101626_8e7e962d_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_almacen ropa guatemala_1756103066_e1e4c180_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa artesanal guatemala_1756094365_89ab9ff1_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_women clothing guatemala_1756092621_901186b2_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa talla xl guatemala 2025_1756101131_6bbb9d4c_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa estampada guatemala_1756096593_c3c1668d_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_premium clothing guatemala_1756093852_96642e1d_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa vegana guatemala 2025_1756102268_b570fbea_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa vintage guatemala 2025_1756099449_6e03dc33_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa rayada guatemala 2025_1756100663_948093b6_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa algodon guatemala_1756093004_86d0f1ad_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa talla xl guatemala 2025_1756101015_dcd291b1_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_distribuidor ropa guatemala_1756097644_b27948b1_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_premium clothing guatemala_1756093722_51e9631b_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa estudiantes guatemala_1756091563_49fcd309_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa estampada guatemala_1756096795_a948e2a8_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa desfile guatemala_1756094944_167dabd4_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_distribuidor ropa guatemala_1756103214_ba053e3b_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa artesanal guatemala 2025_1756101189_920c20d9_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa estampada guatemala_1756096584_c1e50f13_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756098006_68ac7d06_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa desfile guatemala_1756095083_7d0cc5fe_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_guatemala clothing mall_1756097082_02a459c6_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_distribuidor ropa guatemala_1756103068_3ddf7509_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_tienda ropa guatemala_1756096784_8133a286_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_cultural clothing guatemala_1756092379_654df09f_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa talla extra grande guatemala 2025_1756100826_c9b6af9f_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa rural guatemala 2025_1756102338_7aed4e54_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_red clothing guatemala_1756096710_e5f8c81e_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa vintage guatemala_1756092870_b949195a_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_scarves guatemala_1756096169_0a4687fe_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_coats guatemala_1756091408_20cddd74_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa sostenible guatemala 2025_1756102129_3536e478_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa enfermera guatemala_1756095751_5aa82cd3_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_comerciante ropa guatemala_1756103439_183b35f6_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa economica guatemala 2025_1756101024_550d001f_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_almacen ropa guatemala_1756103262_6da3cdc1_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa carnaval guatemala_1756092635_8d0e68d3_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_scarves guatemala_1756096535_7cade01f_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_national clothing guatemala_1756094477_b9b6b430_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa estudiantes guatemala_1756091640_f1f01b60_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756097540_b5d8ef17_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_vendedor ropa guatemala_1756097563_2015bc48_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_winter clothing guatemala_1756092558_e4e84690_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa hecha a mano guatemala_1756094661_89ab9ff1_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_usuario ropa guatemala_1756103345_f586d6d2_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_distribuidor ropa guatemala_1756102865_4feb3762_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa talla mediana guatemala_1756093463_c9bfce1f_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa quetzaltenango 2025_1756101797_6180c21e_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_guatemala clothing designer_1756097177_1eb42e5f_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_winter clothing guatemala_1756092998_17814ceb_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_party clothing guatemala_1756092344_5d2691a1_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_maya dress guatemala_1756092273_a0fb14f8_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_almacen ropa guatemala_1756103348_5a6950e2_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_premium clothing guatemala_1756093828_b7a963b3_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_fabricante ropa guatemala_1756102819_48c60ff4_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_imported clothing guatemala_1756094399_b4f5e0af_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa artesanal guatemala_1756094387_5652cf1f_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa hecha a mano guatemala_1756094530_371045b4_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_fabricante ropa guatemala_1756102819_48c60ff4_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa juventud guatemala_1756091675_026e1ba3_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa barata guatemala 2025_1756101038_e7c1f820_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_red clothing guatemala_1756096543_ed11ccf2_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_tienda ropa guatemala_1756096784_8133a286_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_fabricante ropa guatemala_1756102879_9a079083_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_printed clothing guatemala_1756096888_dc67267e_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa vintage guatemala 2025_1756099493_b4834769_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa calle guatemala 2025_1756103710_24851e92_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_cultural clothing guatemala_1756092445_48d78a3c_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa show guatemala_1756094955_9c2429ac_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_proveedor ropa guatemala_1756103456_0facf393_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_premium clothing guatemala_1756093722_51e9631b_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa hecha a mano guatemala_1756094833_1cabeb85_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756097969_0abedd39_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_teacher clothing guatemala_1756095692_ef318006_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa quetzaltenango 2025_1756101438_6cb0fe68_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa hecha a mano guatemala_1756094479_a8dbcb91_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_red clothing guatemala_1756096563_1f7f85eb_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_mercado ropa guatemala_1756096936_a7b5dd6d_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa talla mediana guatemala_1756093677_59096287_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/guate_guate_ropa guatemala_1756085721_138e6a63_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/google_google_ropa_1756085013_ab6d8640_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_party clothing guatemala_1756092443_72a7aa3c_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa tenis guatemala_1756096442_eec01835_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa rayada guatemala 2025_1756100575_09b0fef2_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756097588_d66557a4_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_engineer clothing guatemala_1756095810_3f71b5fa_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_summer clothing guatemala_1756092542_3145bb8d_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_winter clothing guatemala_1756092596_3a94974a_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa hecha a mano guatemala_1756094767_6c731b6c_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/guate_guate_ropa guate_1756089917_7d76cf07_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_national clothing guatemala_1756093769_010f9be8_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa economica guatemala 2025_1756101200_6229dfd8_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_scarves guatemala_1756096515_89d75e3a_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_women clothing guatemala_1756092783_38157902_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_usuario ropa guatemala_1756103463_6b209ba6_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa ciudad guatemala 2025_1756101482_e07530af_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa quetzaltenango 2025_1756101817_a3b31699_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa sostenible guatemala 2025_1756102001_2771a05c_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_women clothing guatemala_1756092708_21bc8b63_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa rural guatemala 2025_1756102434_5601a79d_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_guatemala clothing designer_1756097111_c30949e1_norm.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_premium clothing guatemala_1756093691_18947031_aug_2.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/2025_2025_ropa artesanal guatemala 2025_1756101133_9a40ca35_aug_1.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_ropa desfile guatemala_1756094888_e39c1e77_aug_3.jpg,train,ropa,2025-09-06,local
data/processed/train/ropa/ropa_ropa_almacen ropa guatemala_1756098093_713b7e6a_aug_3.jpg,train,ropa,2025-09-06,local
